"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","192.7","3.9"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","111,000","0.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110,600","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,797,000","2.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","224.2","2.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","173,000","0.1"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","169,800","0.5"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,850,000","1.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","228.8","1.0"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,690","1.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","58,000","7.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","21.5","7.5"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","173,500","0.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","172,600","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","41,579,000","1.4"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","240.9","1.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","204,500","0.4"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","203,000","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,483,000","1.7"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","214.2","1.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","158,000","0.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","157,100","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","35,049,000","2.1"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","223.1","2.1"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","121,000","0.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","117,500","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","26,026,000","2.7"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","221.5","2.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,500","0.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","164,500","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","31,584,000","4.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","192","4.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,000","0.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","161,700","0.6"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,045,000","1.9"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","229.1","1.8"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,130","1.1"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","67,000","10.5"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","21.5","10.3"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","206,000","0.5"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","197,200","0.8"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,702,000","1.4"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","206.4","1.2"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,680","0.8"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","105,000","3.5"
"SURVEY","2024","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","22.5","3.4"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,383,000","0.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,354,200","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","269,338,000","1.0"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198.9","1.0"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","214,620","0.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,114,200","0.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","","99","OTHER COUNTIES","","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","19","0.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000","0.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","148,700","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","33,681,000","2.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","226.5","2.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","122,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","121,300","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,582,000","1.0"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","210.9","0.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","158,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","156,500","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","33,319,000","2.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","212.9","2.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","181,000","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","179,400","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,661,000","1.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","215.5","1.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","180,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","178,400","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,053,000","1.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","213.3","1.8"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","167,200","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,450,000","1.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","218","1.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","147,500","0.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","134,700","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,136,000","1.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","216.3","1.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,700","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","318,000","4.0"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CORN","CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","25","4.0"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","73,500","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","72,700","0.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,005,000","2.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","206.4","2.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","140,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","138,500","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,379,000","3.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","204.9","3.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","152,500","0.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","150,600","0.6"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","31,837,000","3.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","211.4","3.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","162,200","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","32,018,000","2.8"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","197.4","2.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000","0.3"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","192,700","0.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","41,007,000","1.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","212.8","1.4"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","192,000","0.3"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","183,500","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,645,000","2.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","199.7","2.1"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","152,000","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","149,800","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,814,000","2.3"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","205.7","2.3"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","187,500","0.3"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","182,000","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,036,000","2.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198","2.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","119,000","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","116,700","0.5"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,915,000","2.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","213.5","2.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","118,500","0.2"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","106,400","0.4"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,173,000","2.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","189.6","2.9"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","106,000","0.4"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","104,300","0.7"
"SURVEY","2023","YEAR","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,183,000","4.6"
